year,asset_group,PF_symbol,direction_label,leadership_state,leadership_30m,branch,failure_state,event_count
2024,alt,PF_TRXUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,3
2024,alt,PF_TRXUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_TRXUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,10
2024,alt,PF_TRXUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,118
2024,alt,PF_TRXUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,10
2024,alt,PF_TRXUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,5
2024,alt,PF_TRXUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_TRXUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,73
2024,alt,PF_TRXUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_TRXUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_TRXUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,5
2024,alt,PF_TRXUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,7
2024,alt,PF_TRXUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,7
2024,alt,PF_TRXUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,4
2024,alt,PF_TRXUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,92
2024,alt,PF_TRXUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,11
2024,alt,PF_TRXUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,3
2024,alt,PF_TRXUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_TRXUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,54
2024,alt,PF_TURBOUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_UNIUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,5
2024,alt,PF_UNIUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,4
2024,alt,PF_UNIUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_UNIUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,2
2024,alt,PF_UNIUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_UNIUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_UNIUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,40
2024,alt,PF_UNIUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_UNIUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_UNIUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_UNIUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_UNIUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_UNIUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_UNIUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_UNIUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_UNIUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,72
2024,alt,PF_UNIUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_UNIUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,6
2024,alt,PF_WIFUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_WIFUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_WIFUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_WIFUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_WIFUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,58
2024,alt,PF_WIFUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_WIFUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,7
2024,alt,PF_WIFUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_WIFUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,5
2024,alt,PF_WIFUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,4
2024,alt,PF_WIFUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_WIFUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_WIFUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,58
2024,alt,PF_WIFUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_WIFUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_WIFUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,1
2024,alt,PF_XLMUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_XLMUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_XLMUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_XLMUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2024,alt,PF_XLMUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_XLMUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_XLMUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2024,alt,PF_XLMUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,3
2024,alt,PF_XLMUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,66
2024,alt,PF_XLMUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,4
2024,alt,PF_XLMUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,2
2024,alt,PF_XLMUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_XLMUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,18
2024,alt,PF_XLMUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_XLMUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,3
2024,alt,PF_XLMUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_XLMUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_XLMUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_XLMUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,76
2024,alt,PF_XLMUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,2
2024,alt,PF_XLMUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2024,alt,PF_XLMUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,12
2024,alt,PF_XMRUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_XMRUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,9
2024,alt,PF_XMRUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,9
2024,alt,PF_XMRUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,22
2024,alt,PF_XMRUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,1
2024,alt,PF_XMRUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2024,alt,PF_XMRUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,2
2024,alt,PF_XMRUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,3
2024,alt,PF_XMRUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_XMRUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,204
2024,alt,PF_XMRUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,20
2024,alt,PF_XMRUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,3
2024,alt,PF_XMRUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_XMRUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,34
2024,alt,PF_XMRUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_XMRUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,14
2024,alt,PF_XMRUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,24
2024,alt,PF_XMRUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_XMRUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,12
2024,alt,PF_XMRUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,194
2024,alt,PF_XMRUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_XMRUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2024,alt,PF_XMRUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,38
2024,alt,PF_XRPUSD,negative,ambiguous,ambiguous,ambiguous_diagnostic,not_applicable,2
2024,alt,PF_XRPUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,4
2024,alt,PF_XRPUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_XRPUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,10
2024,alt,PF_XRPUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,13
2024,alt,PF_XRPUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_XRPUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,13
2024,alt,PF_XRPUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,338
2024,alt,PF_XRPUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,8
2024,alt,PF_XRPUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,3
2024,alt,PF_XRPUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2024,alt,PF_XRPUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,19
2024,alt,PF_XRPUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2024,alt,PF_XRPUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2024,alt,PF_XRPUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,10
2024,alt,PF_XRPUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,5
2024,alt,PF_XRPUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2024,alt,PF_XRPUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2024,alt,PF_XRPUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_XRPUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_XRPUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,336
2024,alt,PF_XRPUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,9
2024,alt,PF_XRPUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,5
2024,alt,PF_XRPUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2024,alt,PF_XRPUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,17
2024,alt,PF_XTZUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,1
2024,alt,PF_XTZUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2024,alt,PF_XTZUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_XTZUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_XTZUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,3
2024,alt,PF_XTZUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,2
2024,alt,PF_ZECUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,1
2024,alt,PF_ZECUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,3
2024,alt,PF_ZECUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,2
2024,alt,PF_ZECUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,1
2025,alt,PF_AAVEUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AAVEUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AAVEUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,6
2025,alt,PF_AAVEUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,6
2025,alt,PF_AAVEUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,5
2025,alt,PF_AAVEUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,120
2025,alt,PF_AAVEUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,6
2025,alt,PF_AAVEUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2025,alt,PF_AAVEUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2025,alt,PF_AAVEUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,9
2025,alt,PF_AAVEUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AAVEUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,4
2025,alt,PF_AAVEUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,8
2025,alt,PF_AAVEUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2025,alt,PF_AAVEUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_AAVEUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_AAVEUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,2
2025,alt,PF_AAVEUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,148
2025,alt,PF_AAVEUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2025,alt,PF_AAVEUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2025,alt,PF_AAVEUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,5
2025,alt,PF_ADAUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ADAUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,9
2025,alt,PF_ADAUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,4
2025,alt,PF_ADAUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,11
2025,alt,PF_ADAUSD,negative,perp_led,simultaneous,perp_led_continuation,confirmed,1
2025,alt,PF_ADAUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2025,alt,PF_ADAUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_ADAUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,6
2025,alt,PF_ADAUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,242
2025,alt,PF_ADAUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,8
2025,alt,PF_ADAUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,18
2025,alt,PF_ADAUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,5
2025,alt,PF_ADAUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,10
2025,alt,PF_ADAUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,7
2025,alt,PF_ADAUSD,positive,perp_led,simultaneous,perp_led_continuation,unconfirmed,1
2025,alt,PF_ADAUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,5
2025,alt,PF_ADAUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,281
2025,alt,PF_ADAUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,10
2025,alt,PF_ADAUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2025,alt,PF_ADAUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,13
2025,alt,PF_ALGOUSD,negative,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ALGOUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,6
2025,alt,PF_ALGOUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,5
2025,alt,PF_ALGOUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,2
2025,alt,PF_ALGOUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_ALGOUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,4
2025,alt,PF_ALGOUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,97
2025,alt,PF_ALGOUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,7
2025,alt,PF_ALGOUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2025,alt,PF_ALGOUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,2
2025,alt,PF_ALGOUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,32
2025,alt,PF_ALGOUSD,positive,ambiguous,ambiguous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ALGOUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ALGOUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,5
2025,alt,PF_ALGOUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ALGOUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,3
2025,alt,PF_ALGOUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2025,alt,PF_ALGOUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_ALGOUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,8
2025,alt,PF_ALGOUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,4
2025,alt,PF_ALGOUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,122
2025,alt,PF_ALGOUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,4
2025,alt,PF_ALGOUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2025,alt,PF_ALGOUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,3
2025,alt,PF_ALGOUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,38
2025,alt,PF_APTUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2025,alt,PF_APTUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2025,alt,PF_APTUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2025,alt,PF_APTUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,2
2025,alt,PF_APTUSD,positive,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_APTUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,5
2025,alt,PF_APTUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,2
2025,alt,PF_ARBUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,1
2025,alt,PF_ARBUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2025,alt,PF_ARBUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,11
2025,alt,PF_ARBUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,12
2025,alt,PF_ARBUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2025,alt,PF_ARBUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,1
2025,alt,PF_ATHUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,1
2025,alt,PF_ATHUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_ATHUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,2
2025,alt,PF_ATOMUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,3
2025,alt,PF_ATOMUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ATOMUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,4
2025,alt,PF_ATOMUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,10
2025,alt,PF_ATOMUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_ATOMUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,2
2025,alt,PF_ATOMUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,4
2025,alt,PF_ATOMUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,107
2025,alt,PF_ATOMUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,6
2025,alt,PF_ATOMUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2025,alt,PF_ATOMUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,21
2025,alt,PF_ATOMUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_ATOMUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,4
2025,alt,PF_ATOMUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,9
2025,alt,PF_ATOMUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,2
2025,alt,PF_ATOMUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_ATOMUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_ATOMUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,5
2025,alt,PF_ATOMUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,107
2025,alt,PF_ATOMUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,7
2025,alt,PF_ATOMUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2025,alt,PF_ATOMUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2025,alt,PF_ATOMUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,25
2025,alt,PF_AVAXUSD,negative,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,4
2025,alt,PF_AVAXUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AVAXUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,8
2025,alt,PF_AVAXUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,10
2025,alt,PF_AVAXUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2025,alt,PF_AVAXUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_AVAXUSD,negative,simultaneous,perp_led,simultaneous_impulse,not_applicable,13
2025,alt,PF_AVAXUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,187
2025,alt,PF_AVAXUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,3
2025,alt,PF_AVAXUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,1
2025,alt,PF_AVAXUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2025,alt,PF_AVAXUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,15
2025,alt,PF_AVAXUSD,positive,ambiguous,perp_led,ambiguous_diagnostic,not_applicable,2
2025,alt,PF_AVAXUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,6
2025,alt,PF_AVAXUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,7
2025,alt,PF_AVAXUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,11
2025,alt,PF_AVAXUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,2
2025,alt,PF_AVAXUSD,positive,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_AVAXUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,8
2025,alt,PF_AVAXUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,209
2025,alt,PF_AVAXUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,8
2025,alt,PF_AVAXUSD,positive,spot_led,simultaneous,spot_led_continuation,not_applicable,4
2025,alt,PF_AVAXUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,14
2025,alt,PF_AXSUSD,negative,ambiguous,spot_led,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AXSUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2025,alt,PF_AXSUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,4
2025,alt,PF_AXSUSD,negative,perp_led,simultaneous,perp_led_continuation,unconfirmed,2
2025,alt,PF_AXSUSD,negative,perp_led,spot_led,perp_led_continuation,confirmed,1
2025,alt,PF_AXSUSD,negative,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_AXSUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,31
2025,alt,PF_AXSUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,6
2025,alt,PF_AXSUSD,negative,spot_led,perp_led,spot_led_continuation,not_applicable,2
2025,alt,PF_AXSUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2025,alt,PF_AXSUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,27
2025,alt,PF_AXSUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_AXSUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,2
2025,alt,PF_AXSUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,3
2025,alt,PF_AXSUSD,positive,perp_led,simultaneous,perp_led_continuation,confirmed,1
2025,alt,PF_AXSUSD,positive,perp_led,spot_led,perp_led_continuation,unconfirmed,1
2025,alt,PF_AXSUSD,positive,simultaneous,perp_led,simultaneous_impulse,not_applicable,3
2025,alt,PF_AXSUSD,positive,simultaneous,simultaneous,simultaneous_impulse,not_applicable,33
2025,alt,PF_AXSUSD,positive,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2025,alt,PF_AXSUSD,positive,spot_led,perp_led,spot_led_continuation,not_applicable,2
2025,alt,PF_AXSUSD,positive,spot_led,spot_led,spot_led_continuation,not_applicable,24
2025,alt,PF_BCHUSD,negative,perp_led,perp_led,perp_led_continuation,confirmed,2
2025,alt,PF_BCHUSD,negative,perp_led,perp_led,perp_led_continuation,unconfirmed,2
2025,alt,PF_BCHUSD,negative,simultaneous,simultaneous,simultaneous_impulse,not_applicable,42
2025,alt,PF_BCHUSD,negative,simultaneous,spot_led,simultaneous_impulse,not_applicable,1
2025,alt,PF_BCHUSD,negative,spot_led,simultaneous,spot_led_continuation,not_applicable,1
2025,alt,PF_BCHUSD,negative,spot_led,spot_led,spot_led_continuation,not_applicable,9
2025,alt,PF_BCHUSD,positive,ambiguous,simultaneous,ambiguous_diagnostic,not_applicable,1
2025,alt,PF_BCHUSD,positive,perp_led,perp_led,perp_led_continuation,confirmed,1
2025,alt,PF_BCHUSD,positive,perp_led,perp_led,perp_led_continuation,unconfirmed,1
